id,ra,dec,separation_arcmin,total_flux_mjy,spectral_index,spectral_curvature,bmaj,bmin,pa,redshift,radioclass
11207,242.71156311035156,54.69171905517578,21.896534627453143,0.135533188480739,-1.287209365566942,-0.7953415485751607,1.4593982696533203,0.9240569472312927,205.81796264648438,0.42076563835144043,1
9309,242.8511962890625,55.30458450317383,17.934114987436864,0.13552850129592342,-1.052358499024447,-0.5458438181406272,1.753831148147583,0.7012911438941956,343.11590576171875,0.3691563308238983,1
35640,242.63404846191406,54.65715789794922,23.569970403386645,0.13551197450426403,-1.5362692728262044,-0.9147039359288615,1.456421971321106,0.9272038340568542,51.60492706298828,2.0902628898620605,2
7131,242.95738220214844,55.00827407836914,13.188770275348505,0.13546103991230377,-0.8404582031874749,-0.3294214475562359,1.9476616382598877,1.4906567335128784,98.92930603027344,0.2750738859176636,1
450,242.93333435058594,55.648948669433594,37.9692546784554,0.13544959091039616,-2.8503742330096413,-2.8934000461484404,2.368152379989624,1.952815055847168,17.7249813079834,0.055692531168460846,1
9075,242.5457305908203,54.814754486083984,14.092239725079633,0.13520572136558465,-0.8807649755772421,-0.3640486832239743,1.781788945198059,0.5731937885284424,304.7294006347656,0.3616539239883423,1
371,241.78660583496094,54.87950897216797,29.168967433332053,0.13518394506767217,-1.802001917416497,-1.4690855948006583,1.8438663482666016,1.57686185836792,347.6816711425781,0.06172681972384453,1
2110,242.50437927246094,54.8944206237793,9.624715104243677,0.13504367804052242,-0.7061703633792042,-0.21646147396832738,1.156965732574463,0.7314082980155945,332.01531982421875,0.13880223035812378,1
14837,243.07699584960938,55.54150390625,34.084117824475015,0.13495601010447028,-2.400610918854981,-2.152561230902557,0.9579494595527649,0.5751835703849792,68.73965454101562,0.5042368769645691,1
29581,242.83773803710938,54.75861358642578,19.541794507435363,0.13494185256156463,-1.2431707377075993,-0.6337663765426196,1.498413324356079,1.2172664403915405,343.83154296875,1.3290125131607056,2
46,242.50860595703125,54.96807861328125,5.436305632522466,0.13493955053798018,-0.5945077992013627,-0.12982316675150124,0.7371581196784973,0.6066751480102539,111.2906494140625,0.03455771133303642,1
4938,243.2498779296875,55.01791763305664,23.093409626300147,0.13485921968324716,-1.9122128792538367,-0.7928251229357093,-100.0,-100.0,-100.0,0.24122369289398193,6
13640,243.4739227294922,55.5164909362793,41.46877306183035,0.13481799179940754,-3.5296821307536166,-3.691028435455444,-100.0,-100.0,-100.0,0.49796923995018005,6
32850,242.32022094726562,54.928104400634766,11.518187560284884,0.13480972692418602,-0.6729325276545345,-0.17919438084750886,-100.0,-100.0,-100.0,1.706126093864441,6
16186,243.2335968017578,55.35394287109375,28.9039388343599,0.1347563415949791,-1.85340050883271,-1.4375021359343614,1.0897860527038574,1.0603967905044556,152.78823852539062,0.5707439184188843,1
35436,242.36953735351562,55.34370040893555,19.112673526325253,0.13469343978216614,-1.2558169542686435,-0.6038080701165052,1.3352417945861816,1.1800243854522705,276.5559997558594,2.045417308807373,2
20935,241.71229553222656,55.25461196899414,32.224145436529085,0.1346683316019086,-2.214815585248258,-1.865310648131408,1.0205339193344116,0.8874599933624268,319.6533203125,0.7715380787849426,1
