id_1,ra_1,dec_1,separation_arcmin_1,total_flux_mjy_1,spectral_index_1,spectral_curvature_1,bmaj_1,bmin_1,pa_1,redshift_1,radioclass_1,id_2,ra_2,dec_2,separation_arcmin_2,total_flux_mjy_2,spectral_index_2,spectral_curvature_2,bmaj_2,bmin_2,pa_2,redshift_2,radioclass_2,match_sep_arcsec
40019,242.343505859375,55.535404205322266,30.298888096809772,6.799972601874088,-2.154824113447869,-1.514183076440133,-100.0,-100.0,-100.0,3.9581823348999023,4,40019,242.343505859375,55.535404205322266,30.298888096809772,6.137975254520197,-1.630623087656778,-0.882611180417642,-100.0,-100.0,-100.0,3.9581823348999023,4,0.0
34848,241.48777770996097,55.2475700378418,39.317011860759315,6.698792590296005,-3.0493195260593646,-3.113885013434993,-100.0,-100.0,-100.0,1.9191807508468628,6,34848,241.48777770996097,55.2475700378418,39.317011860759315,8.149384996362482,-2.019255783961974,-1.6594673269460003,-100.0,-100.0,-100.0,1.9191807508468628,6,0.0
21221,242.916748046875,55.2263069152832,15.700148935702137,6.464291682101167,-0.8292633859809222,-0.3416798208891259,-100.0,-100.0,-100.0,0.7754199504852295,6,21221,242.916748046875,55.2263069152832,15.700148935702137,5.564978142698782,-0.7067631568606106,-0.2135240920147741,-100.0,-100.0,-100.0,0.7754199504852295,6,0.0
26815,243.19712829589844,55.457393646240234,32.33894434263087,6.122405548095547,-3.109810084115567,-1.7906757554751005,-100.0,-100.0,-100.0,1.234752893447876,6,26815,243.19712829589844,55.457393646240234,32.33894434263087,4.196498488064427,-2.494900123566243,-1.0272282318410058,-100.0,-100.0,-100.0,1.234752893447876,6,0.0
3265,242.46633911132812,54.90523147583008,9.466613920477258,5.831773701586254,-0.7085715205815267,-0.2150624159841078,6.99370813369751,6.286972522735596,103.09673309326172,0.1348163485527038,1,3265,242.46633911132812,54.90523147583008,9.466613920477258,4.567775161221895,-0.7447604303070885,-0.1688263208587539,6.99370813369751,6.286972522735596,103.09673309326172,0.1348163485527038,1,0.0
33022,242.0828857421875,55.041751861572266,17.109077233410083,5.745806091096329,-0.9383210380849404,-0.4101407498458454,-100.0,-100.0,-100.0,1.852216362953186,6,33022,242.0828857421875,55.041751861572266,17.109077233410083,4.9105687808188065,-0.7915574796606304,-0.2552646844809458,-100.0,-100.0,-100.0,1.852216362953186,6,0.0
137,242.67088317871097,55.325077056884766,16.864980076186164,5.6084086467736975,-0.9471435902440268,-0.4913039622253163,16.919248580932617,16.418981552124023,86.82992553710938,0.0209635589271783,1,137,242.67088317871097,55.325077056884766,16.864980076186164,4.664565547168647,-0.8824718264258432,-0.3381847574084983,16.919248580932617,16.418981552124023,86.82992553710938,0.0209635589271783,1,0.0
11961,242.9079132080078,55.04311752319336,11.261932761824893,5.4498297381898135,-1.0578985536277543,-0.1710403542846536,-100.0,-100.0,-100.0,0.4416484832763672,6,11961,242.9079132080078,55.04311752319336,11.261932761824893,3.8605895122089575,-0.9962650393210272,-0.1080458625369071,-100.0,-100.0,-100.0,0.4416484832763672,6,0.0
24940,242.9464569091797,54.53227996826172,33.4766140093161,5.262257558960175,-2.495541452575765,-1.9627734867807465,-100.0,-100.0,-100.0,1.0092800855636597,6,24940,242.9464569091797,54.53227996826172,33.4766140093161,5.048295070684873,-1.824884308163806,-1.1148812983155654,-100.0,-100.0,-100.0,1.0092800855636597,6,0.0
34814,242.78536987304688,55.65622329711914,37.11105105535778,5.099020020334715,-2.7320145487924017,-2.6180997381110256,-100.0,-100.0,-100.0,1.99244487285614,6,34814,242.78536987304688,55.65622329711914,37.11105105535778,5.839544728701185,-1.8539823335551664,-1.4334549962511538,-100.0,-100.0,-100.0,1.99244487285614,6,0.0
26727,242.84213256835935,54.659912109375,25.02140112318324,4.989024261855103,-1.301636601158056,-0.953311875939093,-100.0,-100.0,-100.0,1.133349895477295,5,26727,242.84213256835935,54.659912109375,25.02140112318324,4.897738261991115,-0.9660686011610792,-0.5743659210237896,-100.0,-100.0,-100.0,1.133349895477295,5,0.0
28688,242.0934295654297,55.642208099365234,39.29175911905268,4.664680059726176,-3.5627844322018776,-3.1076647206353973,-100.0,-100.0,-100.0,1.3331308364868164,6,28688,242.0934295654297,55.642208099365234,39.29175911905268,4.558555014895692,-2.5345917894737875,-1.6567605637045066,-100.0,-100.0,-100.0,1.3331308364868164,6,0.0
