id,ra,dec,separation_arcmin,total_flux_mjy,spectral_index,spectral_curvature,bmaj,bmin,pa,redshift,radioclass
36119,243.29559326171875,54.344486236572266,48.99530211079075,0.17445085486955259,-3.3019596408755167,-3.151579808113168,4.190042018890381,2.1054279804229736,143.7545623779297,1.998075008392334,2
24889,243.53550720214844,54.993350982666016,33.018495376341285,0.17424349152881047,-1.9326155507639267,-1.0788914852316431,-100.0,-100.0,-100.0,1.0174355506896973,6
4480,243.13018798828125,54.60985565185547,32.47334749858384,0.17415511709124862,-1.6267901921319023,-1.127031063041078,3.4005911350250244,1.881198525428772,268.7605285644531,0.21519771218299866,1
7825,242.81893920898438,54.934043884277344,10.71375687158284,0.17400154769390913,-0.7816841388496447,-0.18637300872738893,1.670167088508606,1.1169476509094238,190.12716674804688,0.3024987578392029,1
8304,241.49656677246094,55.6628532409668,52.19342894011532,0.17397237482596606,-3.581620043985518,-3.847521520210609,1.664811611175537,1.6524765491485596,17.73819923400879,0.2901696562767029,1
14776,242.0352325439453,54.802032470703125,23.92781272327274,0.1739698646610418,-1.2114654407792598,-0.6087267323962573,1.685958743095398,1.6859506368637085,318.50250244140625,0.5062186121940613,1
30156,243.36660766601562,55.172115325927734,27.977279882994615,0.1739639282873678,-1.4892143540925975,-0.8182465263602331,1.3738138675689697,0.8743336200714111,276.24530029296875,1.454993724822998,2
35815,242.65223693847656,54.75847244262695,17.593455895572816,0.17375210382071674,-1.0933332205685555,-0.34702089995531726,1.6774721145629883,1.029789686203003,305.0891418457031,1.9904232025146484,2
30653,242.45143127441406,55.388877868652344,20.878337518137403,0.1737402336479785,-0.8654286488575068,-0.3884644135759435,-100.0,-100.0,-100.0,1.6319048404693604,5
36118,242.49375915527344,55.83107376098633,47.03044237912838,0.1734943408497918,-3.0618247739104105,-2.793616034194602,2.4763596057891846,2.397195339202881,265.1623229980469,1.9171429872512817,2
6210,241.62940979003906,55.313934326171875,36.25772695340782,0.17337902499442914,-1.897321235504017,-1.4427465036612235,3.989136219024658,2.115645170211792,67.01539611816406,0.2646394968032837,1
74,242.0067901611328,54.99991226196289,19.94665063468323,0.17336739772066184,-0.9743236436447061,-0.4395380853567273,3.345090389251709,2.0476889610290527,16.758270263671875,0.032015733420848846,1
18776,241.62850952148438,55.12154769897461,32.98086435437034,0.17332865256322097,-1.7198988708059257,-1.1638924385208855,1.784334659576416,1.628199815750122,182.52015686035156,0.6720612049102783,1
1193,242.370361328125,55.04258728027344,7.2311971313829,0.17327845113083606,-0.6955957446534795,-0.13310033227631385,1.089146614074707,0.9902122020721436,232.8245849609375,0.1138286292552948,1
1426,242.67141723632812,55.70117950439453,39.2668286712562,0.1732136895694904,-2.1104323210397187,-1.7437697404203787,4.114527225494385,2.9946765899658203,177.74351501464844,0.09171024709939957,1
18999,242.5602569580078,54.61701965332031,25.91482093958388,0.17300814198176276,-1.2991075437649682,-0.6205329411574052,-100.0,-100.0,-100.0,0.6847363114356995,6
6104,242.66127014160156,55.44904327392578,24.174551340888158,0.17300143054051234,-1.1887542505144895,-0.6221115458847172,2.255208969116211,1.250986933708191,147.13027954101562,0.25398996472358704,1
30935,241.292236328125,55.656375885009766,57.09472116001605,0.1728591769318149,-4.9873136972574175,-5.163683309054538,-100.0,-100.0,-100.0,1.5384551286697388,6
36035,241.55996704101562,55.36763381958008,39.83146688865665,0.1727920803062255,-2.3397655596241806,-1.7954984287932025,2.834151268005371,1.8126848936080933,357.9649658203125,2.0315122604370117,2
17709,243.5328369140625,55.54948043823242,44.280484271955636,0.17278718760052234,-2.6522749375031074,-2.3711404579731483,0.9869564771652222,0.9864162802696228,148.5876007080078,0.6187750101089478,1
23804,241.88455200195312,54.951568603515625,24.64859541610926,0.17276468047262167,-1.2859103179893872,-0.6410955178019629,2.1286118030548096,1.0924755334854126,40.52976608276367,0.9106619358062744,1
9639,242.5436248779297,54.73948287963867,18.601071613224295,0.1727479327548807,-0.9892935256131993,-0.3929750131733564,1.6820793151855469,0.8916089534759521,79.50436401367188,0.3384436070919037,1
19954,243.1527862548828,55.31348419189453,25.233213727671455,0.1726884234267877,-1.292887976455573,-0.6717478805283004,3.943084239959717,0.9592256546020508,300.537353515625,0.7063749432563782,1
13166,242.82568359375,54.85404586791992,14.419270809851781,0.17263029839314104,-0.882204251190219,-0.26733146999702356,1.6629735231399536,0.9211716651916504,171.79759216308594,0.44551676511764526,1
